30;city of chester, cheshire;53.1888838, -2.8907471527256074;1
31;gatehead;55.5947682, -4.5534433;1
32;newcastle upon tyne;54.989692, -1.627914;1
33;stirlingshire;56.0701208, -3.9087351;1
34;bothwell, lanarkshire;55.8026551, -4.0676955;1
35;sussex, chichester;50.8307252, -0.7902974671537156;1
36;cashel;56.1117781, -4.5742788;1
37;high peak, derbyshire;53.3675462, -1.8528746491564894;1
38;hanley;53.0259916, -2.1753695;1
39;droitwich;52.26851, -2.1486075;1
40;stoke-on-trent, burslem;53.0446287, -2.1928235;1
41;essex, chelmsford;51.54450755, 0.5840084067307691;0.81
42;truro;50.2633173, -5.0518107;1
43;fife;56.3333331, -3.0000001;1
44;edmonton;51.6267968, -0.0769118;1
45;ross, herefordshire;55.6268811, -1.7912003;1
46;birmingham, moseley;52.45323, -1.88759;0.81
47;aston manor;52.5158144, -1.872822890890502;1
48;essex, harwich;51.9445801, 1.2898522;0.5
49;denbigh, denbighshire;53.1853776, -3.4178289;1
0;arundel;50.85453835, -0.5648162995576137;1
1;sheffield, brightside;53.404212, -1.431107;0.81
2;whitehaven;54.5474199, -3.5885335;1
3;droitwich, worcestershire;52.26851, -2.1486075;1
4;down north;51.46056, -2.82694;0.27782999999999997
5;eddisbury, cheshire;53.2198327, -2.6710783;0.9
6;londonberry north;51.95642, -0.1644;0.3969
7;midhurst;50.9841854, -0.74043;1
8;shoreditch, hoxton;51.5295386, -0.0800864;0.9
9;ramsey, huntingdonshire;51.9279381, 1.2206721;1
10;galloway;51.8291275, -0.8356277;1
11;lincoln;53.2293545, -0.5404819;1
12;down county;54.33333, -5.75;0
13;newark, nottinghamshire;53.0736266, -0.8005422346357507;1
14;south shields;54.9987414, -1.4321848;1
15;sunderland;55.7955457, -6.3958349;1
16;rossendale;53.6848806, -2.261439758907419;1
17;horsham;51.0630273, -0.3295028;1
18;tottenham;51.5976955, -0.0672892;1
19;strand;51.817725, -2.4107343;1
20;kinsale;50.43173135, -3.669584325442478;1
21;warwick and leaming, warwickshire;52.282749, -1.589157;0.25004699999999996
22;st. andrews;56.3403902, -2.7955844;1
23;chichester;50.8364862, -0.7791721;1
24;woodstock;51.8942879, -4.8765902;1
25;norwich;52.6285576, 1.2923954;1
26;monmouth, monmouthshire;51.8098882, -2.7160441;1
27;poplar, bow and bromley;51.5246287, -0.0123189;0
28;leeds;53.7974185, -1.5437941;1
29;surrey, guildford;51.246905, -0.589047;0.9
30;surrey, mitcham;51.3532894, -0.7189572;0.9
31;berwickshire and haddingtonshire;;
32;southwark, rotherhithe;51.49345065, -0.05787425648064475;0.81
33;evesham;52.0940158, -1.9483083;1
34;cumberland, cockermouth;54.6614392, -3.3590111;1
35;West Stirlingshire, Stirlingshire and Clackmannanshire;56.164728, -3.6715;0
36;berwickshre;;
37;dumfries;55.069836, -3.6092292;1
38;kent, dover;51.1251275, 1.3134228;0.567
39;malmesbury;51.58447, -2.0982042;1
40;belfast west;54.603533, -5.928807;0.9
41;tiverton;53.1393479, -2.6716283;1
42;cornwall, st austell;;
43;cardiff;51.4816546, -3.1791934;1
44;durham;54.666667, -1.75;1
45;montgomery;52.562033, -3.1474836;1
46;nottingham;52.9534193, -1.1496461;1
47;kesington;;
48;lichfield;52.6843696, -1.8275286;1
49;norfolk, kind's lynn;50.810381, -1.070695;0
0;perth;56.3958186, -3.4286805;1
1;tower hamlets;51.1288633, 1.2986686;1
2;tyrone mid;54.509791, -6.769187;0
3;devonport;50.3713958, -4.1734878;1
4;wigan;53.5457188, -2.6264624;1
5;bewdley, worcesternshire;52.375726, -2.317408;0.5
6;chester;53.1908873, -2.8908955;1
7;fermanagh south;54.23167575, -7.536063371236445;0.567
8;neath, glamorganshire;51.66079, -3.82644;0.567
9;birmingham, erdington;52.5284461, -1.8425676;1
10;grantham;52.913192, -0.6438974;1
11;kent, medway;51.2009397, 0.3058174;0
12;kent, st augustine's;51.295329, 1.065338;0.405
13;newport;51.5882332, -2.9974967;1
14;st. albans;51.753051, -0.3379675;1
15;kingston upon thames;51.38177625, -0.27699333824284805;1
16;middlesex, hendon;51.472718, -0.323957;0.81
17;middlesex, hornsey;51.472718, -0.323957;0.81
18;wallasey;53.4241208, -3.0394101;1
19;chorley, lancashire;53.6531915, -2.6294313;1
20;tyrone east;51.88309315, 1.0384498;0.9
21;woolwich;51.4826696, 0.0623335;1
22;cornwall, st ives;50.2149064, -5.4795083;0.6666666666666667
23;tower hamlets, mile end;51.5253378, -0.033435;0.5
24;stroud, gloucestershire;51.745424, -2.2198605;1
25;durham, spennymoor;54.71006545, -1.5708645164149715;0.81
26;huntingdon, huntingdonshire;52.3314292, -0.1847723;1
27;marlborough;51.4209962, -1.728952;1
28;broxtowe, nottinghamshire;52.970202400000005, -1.261989725119972;0.5
29;somerset, welington;50.98375, -2.70785;0.567
30;eye;52.6088657, -0.1890209;1
31;shropshire;52.65233935, -2.64356407027027;1
32;durgavan;;
33;kettering, northamptonshire;52.3994233, -0.728004;1
34;lincolnshire;53.1823034, -0.2031208542548153;1
35;new forest and christc, hampshire;54.683331, -2.268323;0.25
36;bodmin;50.470725, -4.7243205;1
37;gorton, lancashire;53.4636116, -2.1750359;1
38;shrewsbury;52.707755, -2.7540658;1
39;battersea and clapham ii;52.6235358, 1.2944737751526694;0.63
40;wandsworth, clapham;51.4702083, -0.139762;0.81
41;west ham, upton;53.620327, -1.282117;1
42;newton, lancashire;51.4854638, -3.6763391;1
43;down mid;50.8251727, -3.7845004;0.44099999999999995
44;calne;51.437977, -2.0050911;1
45;tyrone north-east;54.58333, -7;0
46;stepney, limehouse;51.5174023, -0.0462189;0.3969
47;banbury;52.0601807, -1.3402795;1
48;bolton;53.5782863, -2.4300367;1
49;kirkcaldy;56.1110218, -3.1582296;1
0;ealing;51.5250846, -0.3142935008138148;1
1;tower hamlets, st george;51.51667, -0.05;0.81
2;merthyr tydfil, merthyr;51.7455659, -3.3786082;1
3;walthamstow;51.5844701, -0.0188186;1
4;forfarshire;56.715141349999996, -2.890562836754113;1
5;ross and cromarty;57.593, -5.253873;1
6;bewdley, worcestershire;52.3754763, -2.3162408;1
7;pontefract;53.6917422, -1.3105722;1
8;newcastle under lyme;53.0117627, -2.2273919;1
9;the hartlepools;54.6966814, -1.1758925;1
10;forest-of-dean, gloucestershire;51.7996179, -2.5305841628747032;0.75
11;luton, bedfordshire;51.8784385, -0.4152837;1
12;kent, ashford;51.148555, 0.8722566;0.567
13;whitby;54.4874141, -0.6155111;1
14;cheshire;53.2141028, -2.471770086071205;1
15;rugby, warwickshire;52.3726682, -1.2620038;1
16;chippenham;51.4587621, -2.1159032;1
17;birmingham, edgbaston;52.47100415, -1.921455396432302;0.81
18;oxfordshire;51.833333, -1.25;1
19;stirlingshrie and clackmannanshir;;
20;blackpool;53.8179442, -3.0509812;1
21;petersfield, hampshire;51.0024945, -0.9392027;1
22;clasgow, gorbals;;
23;eccles, lancashire;55.6657728, -2.377732;1
24;beverley;53.8425488, -0.4315677;1
25;armagh mid;54.35, -6.66667;0.9
26;bedwellty, monmouthshire;51.6970601, -3.2053606;1
27;liverppol;;
28;portarlington;50.7186254, -1.8966518;1
29;hyde, cheshire;53.4508687, -2.0782603;1
30;wolverhampton;52.5847651, -2.127567;1
31;scaraborough;;
32;bandon;51.3647773, -0.13483259828506877;1
33;southwark, bermondsey;51.4978011, -0.0816432;0.9
34;buckingham, buckinghamshire;51.9983175, -0.9786725;1
35;bromley;51.36685695, 0.061709076090816765;1
36;manchester, ardwick;53.4711176, -2.2130325;0.5
37;macclesfield;53.2606635, -2.1255158;1
38;ludlow;52.3679896, -2.7193114;1
39;west ham, silvertown;51.536422349999995, 0.008701348886019065;0.81
40;glasgow, shettleston;55.861155, -4.2501687;1
41;durham, seaham;54.7770139, -1.5756205;1
42;harborough, leicestershire;52.538568850000004, -0.9200444888910031;1
43;battersea;51.4707933, -0.172214;1
44;glasgow, camlachie;;
45;essex, epping;51.6982689, 0.1102918;0.5
46;camberwell;51.4745706, -0.0925416;1
47;birminghman, edgbaston;;
48;sheffield;53.3806626, -1.4702278;1
49;glasgow, pollok;55.861155, -4.2501687;1
0;essex, romford;51.5407328, -0.0961859;0.9
1;middlesex, enfield;51.6593928, -0.1332549585379136;0.6561000000000001
2;tyrone south;54.5101423, -6.769401629332267;0.9
3;battersea and clapham i;52.6235358, 1.2944737751526694;0.63
4;denbigshire;;
5;londonberry county;55, -6.16667;0
6;aberdeenshire;57.166667, -2.666667;1
7;hastings;50.8553888, 0.5824703;1
8;brecon;51.9472048, -3.391696;1
9;llanelly, carmarthenshire;51.7300218, -4.3169784;0.7290000000000001
10;nort, midlothian and peeblesshire;55.835504, -3.173787;0
11;newington;55.9328287, -3.1732062;1
12;plymouth;50.3712659, -4.1425658;1
13;bosworth, leicestershire;52.62170505, -1.4149268252673441;0.9
14;mallow;51.5062423, -0.0903798;1
15;suffolk, sudbury;52.0401524, 0.7299495;0.5
16;birmingham;52.4796992, -1.9026911;1
17;wandsworth, putney;51.457052, -0.200794;0.81
18;shoreditch;51.5266694, -0.0798926;1
19;cardiganshire;52.2945764, -3.9527809990291427;1
20;durham, barnard castle;54.5433311, -1.9269265885034277;0.6666666666666667
21;sheffield, park;54.865111, -7.0807098;1
22;herefordshire;52.083333, -2.75;1
23;denbigh;53.1853776, -3.4178289;1
24;glasgow;55.861155, -4.2501687;1
25;clackmannanshire and kinross-shir;;
26;st. ives;50.2149064, -5.4795083;1
27;liverpool, fairfield;53.4181381, -2.934096126818182;1
28;wenlock;52.5955951, -2.5578451;1
29;bermondsey, rotherhithe;51.498036, -0.0634795;0.9
30;lancashire;53.8611703, -2.5650887919475496;1
31;essex, colchester;51.54450755, 0.5840084067307691;0.81
32;thrisk;;
33;roxburghshire;55.5, -2.5;1
34;nuneaton, warwickshire;52.5246182, -1.4684488;1
35;bassetlaw, nottinghamshire;53.34945205, -0.9616604011939824;0.5
36;rye;50.9511871, 0.7327667;1
37;bury;53.5927543, -2.2972827;1
38;sussex;50.94451385000001, -0.062267328417847545;1
39;ormskirk, lancashire;53.5673603, -2.8859603;1
40;christchurch;50.734902, -1.7778853;1
41;surrey;51.2715316, -0.3414523511290909;1
42;surrey, wimbledon;51.404853, -0.304818;0.567
43;middlesex, finchley;51.472718, -0.323957;0.81
44;middlesex, brentford;51.489129, -0.307382;0.5
45;liverpool, walton;53.4516732, -2.9578365465357654;1
46;lyme regis;50.7252897, -2.934559;1
47;wolverhampton, bilston;52.5700229, -2.0822333;1
48;bootle, lancashire;53.4506931, -2.9948834;1
49;antrim south;52.59802155, 1.169656842200752;0.9
0;derby;52.9212617, -1.4761491;1
1;wigton;54.8246802, -3.1610942;1
2;cardigan;52.0839973, -4.6604224;1
3;waterloo, lancashire;51.5868946, -3.1625022;1
4;shrewsbury, shropshire;52.707755, -2.7540658;1
5;sundersland;;
6;glasgow, springburn;55.861155, -4.2501687;1
7;royton, lancashire;53.5652485, -2.1236085;1
8;sheffield, hallam;51.4613945, -1.7180334;0.5
9;haddington;55.9556144, -2.779317;1
10;birmingham, king's norton;52.4508239, -1.7253357;0.63
11;perthshire;56.76615485, -3.3391095;1
12;yorkshire;53.9825271, -1.3852499932684972;1
13;crewe, cheshire;53.0996153, -2.4414627;1
14;lancaster, lancashire;54.0484068, -2.7990345;1
15;dover;51.1251275, 1.3134228;1
16;clonmel;51.4346494, -0.18495899924058473;1
17;bute;55.824188899999996, -5.08148580774648;1
18;staffordhsire, lichfield;52.681, -1.829439;0.5
19;manchester, withington;53.47741975, -2.230833394921874;0.567
20;gower, glamorganshire;51.584092, -4.103997;0.567
21;stockton-on-tees;54.564094, -1.3129164;1
22;sheffield, attercliffe;53.3825, -1.433688;0.9
23;farnworth, lancashire;53.5485989, -2.3969984;1
24;wandsworth;51.4570271, -0.1932607;1
25;morpeth;55.1675437, -1.6907444;1
26;lewisham;51.4624292, -0.0101787;1
27;leigh, lancashire;53.4960455, -2.5171495;1
28;wighan;;
29;westmorland;54.440693249999995, -2.7167995744814992;1
30;devon, honiton;50.7981119, -3.1924599;0.5
31;leominster;52.2273558, -2.7375333;1
32;ogmore, glamoranshire;51.6023, -3.54217;0.81
33;ashburton;50.526735200000005, -3.755984991182407;1
34;knutsford, cheshire;53.3025402, -2.3716001;1
35;east ham;51.5394005, 0.0526042;1
36;bury st. edmunds;52.2460367, 0.7125173;1
37;bedfordshire;52.064003400000004, -0.41111375560310925;1
38;carow;;
39;glasgow, college;55.860766, -4.268234;0.5
40;kent, chislehurst;51.413146, 0.065479;0.5
41;tynemouth and north shields;55.0330659, -1.4290327;0.63
42;king's lynn;52.7538673, 0.3954774;1
43;hamilton, lanarkshire;55.7759095, -4.033442;0.504
44;hornsey;51.5873645, -0.1209667;1
45;sussex, horsahm;50.864503, -0.08715;0.9
46;horncastle, lincolnshire;53.2087265, -0.1169525;1
47;liverpool, exchange;53.410374, -2.979375;0.5
48;devon, ashburton;50.5175973, -3.7560726;0.5
49;clitheroe, lancashire;53.8717465, -2.3926783;1
0;stalybridge and hyde, cheshire;53.48414, -2.05908;0.33333333333333337
1;westmorland, appleby;53.620235, -0.566291;0.5
2;denbighshire;53.1097895, -3.367128402684635;1
3;maldon;51.731198, 0.6791849;1
4;northumberland, wansbeck;55.294055, -1.637742;0.63
5;tamworth, warwickshire;52.6345819, -1.6948438;1
6;canterbury;51.2800275, 1.0802533;1
7;worcestershire;52.2109495, -2.156955513242221;1
8;newcastle-upon-tyne, cental;54.989692, -1.627914;0.12502349999999998
9;berwickshire;55.75, -2.5;1
10;monmouth;51.8098882, -2.7160441;1
11;willesden;51.5466216, -0.2358661;1
12;manchester, clayton;53.471419, -2.244834;0.5
13;worcester;52.1911849, -2.2206585;1
14;banbury, oxfordshire;52.0601807, -1.3402795;1
15;dunbartonshire;55.933333, -4.2;1
16;liverpool, abercromby;53.410374, -2.979375;0.5
17;petersfield;51.0024945, -0.9392027;1
18;manchester, rusholme;53.471419, -2.244834;0.5
19;moray and mairnshire;57.6158, -3.57125;0
20;susex, lewes;;
21;hereford, herefordshire;52.0553813, -2.7151735;1
22;londonberry city;51.80174, -0.20691;0.567
23;manchester, blackley;53.5242138, -2.2281266;0
24;down south;51.58412, -2.55473;0.63
25;down east;51.1311372, 0.2636186;0.9
26;tynemouth;55.0177847, -1.4256042;1
27;shoreham;50.8322307, -0.2746717;1
28;cumberland, whitehaven;54.5474199, -3.5885335;1
29;stepney, whitechapel and st georg;51.5175, -0.04292;0.19999999999999996
30;totnes;50.4322816, -3.6871525;1
31;newry;54.1775283, -6.337506;1
32;stepney, mile end;51.5174023, -0.0462189;0.15752961
33;st marylebone;51.52427, -0.1634083;0.9
34;bewdley;52.3754763, -2.3162408;1
35;edingburghshire;;
36;camberwell, peckham;51.47402, -0.0914172;0.7290000000000001
37;richmond;51.4613531, -0.3032767;1
38;abingdon, berkshire;51.6714842, -1.2779715;1
39;bedford;52.1363806, -0.4675041;1
40;stafford, staffordshire;52.8063157, -2.1163818;1
41;surrey, chertsey;51.392296, -0.5038294;0.5
42;westminster, st george's;53.381885, -1.477006;0.5
43;northumberland, hexham;54.971478, -2.1017927;0.5
44;armagh city;54.3478587, -6.653925109650157;1
45;winchester, hampshire;51.0612766, -1.3131692;1
46;peeb, midlothian and peeblesshire;55.835504, -3.173787;0
47;middlesbrough;54.5760419, -1.2344047;1
48;abertillery, monmouthshire;51.7299485, -3.1359867;1
49;kutsford, cheshire;;
0;wednesbury;52.5521806, -2.0224441;1
1;prestwich, lancashire;53.5304274, -2.2960186;1
2;parts of kesteven a, lincolnshire;52.95, -0.5;0
3;tyrone north-west;54.58333, -7;0
4;devon, tiverton;50.9025623, -3.4875797;0.5
5;kinsington upon hull;53.770694, -0.32798;0.63
6;wallsend;54.9911912, -1.5342042;1
7;northallerton;54.3404812, -1.4344936;1
8;swindon, wiltshire;51.5613683, -1.7856853;1
9;west ham;51.5280966, 0.0045685;1
10;barnsley;53.5527719, -1.4827755;1
11;chesterfield, derbyshire;53.2352134, -1.4264097;1
12;warwickshire;52.32130635, -1.5536905536661392;1
13;glasgow, govan;55.861155, -4.2501687;1
14;hackney;51.5489139, -0.049938432352439555;1
15;hampstead;51.55653, -0.1783011;1
16;smethwick;52.4968157, -1.9739174;1
17;somerset, wells;51.2094511, -2.6451203;0.5
18;middlesex, acton;51.531318850000005, -0.2677642601310697;0.81
19;cornwall, bodmin;50.443348900000004, -4.62465658489158;0.5
20;bradford;53.7944229, -1.7519186;1
21;berkshire;51.453488899999996, -1.0318729593399247;1
22;birmingham, ladywood;52.4731, -1.9183;0.567
23;manchester, hulme;53.47008, -2.23908;0.567
24;merthyr tydfil, aberdare;51.7455659, -3.3786082;1
25;warwick and leamington;52.3979366, -1.5165732;0.81
26;suffolk, stowmarket;52.1878147, 0.9973428;0.5
27;roxburghshire and selkirkshire;;
28;brigg, lincolnshire;53.5525329, -0.4896411;1
29;sandwich;51.2752527, 1.3408309;1
30;bury st edmunds;52.2460367, 0.7125173;1
31;drogheda;;
32;kent, sevenoaks;51.27452185, 0.1961165562194977;0
33;essex, maldon;51.721374, 0.675301;0.9
34;antrim north;54.60167345, -5.92912240354873;0.81
35;belfast;54.596391, -5.9301829;1
36;glasgow, kelvingrove;55.8591108, -4.2872817;0.6561000000000001
37;fermanagh north;54.2533686, -7.558474921258922;0.567
38;thornbury, gloucestershire;51.6078094, -2.5254942;1
39;stamford, lincolnshire;52.6519973, -0.4804579;1
40;newcastle-upon-tyne;54.989692, -1.627914;1
41;ebbw vale, monmouthshire;51.7812925, -3.2084383;1
42;renfrewshire;55.833333, -4.5;1
43;st albans, hertfordshire;51.753051, -0.3379675;1
44;selkirkshire;55.5, -3;1
45;greenwhich;;
46;ludlow, shropshire;52.3679896, -2.7193114;1
47;eccles;55.6657728, -2.377732;1
48;tavistock;50.5496154, -4.1446358;1
49;gainsborough, lincolnshire;53.3995376, -0.7758801;1
0;guildford;51.2356068, -0.5732063;1
1;west bromwich;52.5186579, -1.9923114;1
2;isle of wight;50.67108245, -1.3328042802764226;1
3;glasgow, cathcart;55.861155, -4.2501687;1
4;liverpool, scotland;53.4249378, -2.9819971;0
5;rushcliffe, nottinghamshire;52.97160435, -1.0808814330673715;0.5
6;andover;51.2078275, -1.479355;1
7;paddington;51.5154795, -0.175365;1
8;newbury, berkshire;51.4020243, -1.3242212;1
9;wandsworth, streatham;51.4246803, -0.138774;0.81
10;haverfordwest;51.8023297, -4.9651074;1
11;tralee;56.4988957, -5.4187061;1
12;portsmouth;50.800031, -1.0906023;1
13;rhondda, glomorganshire;51.659049, -3.448866;0.9
14;suffolk, woodbridge;52.0941323, 1.3199383;1
15;carmarthen, carmarthenshire;51.8591257, -4.3115907;1
16;wycombe;51.66356185, -0.818083680966309;1
17;chesterton, cambridgeshire;52.5723806, -2.3181227;1
18;finsbury;51.521798, -0.0914245;1
19;chelsea;51.4875167, -0.1687007;1
20;wellingborough, northamptonshire;52.30189, -0.6937309;1
21;wick;58.4425516, -3.0915827;1
22;plymouth, sutton;50.393988, -4.113637;0.5
23;swansea, town;51.62079, -3.94323;0.5
